"Date","Price","Open","High","Low","Vol.","Change %"
"06/07/1996","3,262.03","3,271.94","3,271.94","3,232.51","81.83M","-0.30%"
"06/06/1996","3,271.94","3,260.47","3,283.84","3,255.46","90.46M","0.45%"
"06/05/1996","3,257.24","3,228.42","3,257.24","3,226.21","73.78M","0.90%"
"06/04/1996","3,228.34","3,191.90","3,239.43","3,191.90","93.22M","1.15%"
"06/03/1996","3,191.78","3,205.51","3,213.93","3,170.10","82.27M","-0.43%"
"05/31/1996","3,205.51","3,260.95","3,261.16","3,203.13","122.24M","-1.70%"
"05/30/1996","3,260.86","3,279.48","3,279.48","3,235.27","69.32M","-0.57%"
"05/29/1996","3,279.48","3,316.25","3,316.25","3,277.33","79.22M","-1.08%"
"05/28/1996","3,315.35","3,327.48","3,338.29","3,313.14","72.67M","-0.36%"
"05/27/1996","3,327.24","3,313.13","3,327.24","3,310.34","37.98M","0.42%"
"05/24/1996","3,313.19","3,316.04","3,316.04","3,277.28","46.65M","-0.09%"
"05/23/1996","3,316.04","3,352.88","3,372.45","3,308.63","128.67M","-1.10%"
"05/22/1996","3,352.88","3,342.71","3,354.12","3,320.00","140.05M","0.30%"
"05/21/1996","3,342.71","3,316.21","3,371.59","3,316.05","190.79M","0.80%"
"05/20/1996","3,316.21","3,259.37","3,316.69","3,259.37","70.56M","1.74%"
"05/17/1996","3,259.37","3,227.29","3,272.26","3,227.29","94.00M","1.03%"
"05/16/1996","3,226.21","3,232.35","3,232.35","3,208.51","87.06M","-0.18%"
"05/15/1996","3,232.14","3,250.53","3,253.19","3,214.37","89.82M","-0.56%"
"05/14/1996","3,250.33","3,250.78","3,270.00","3,233.52","108.59M","-0.01%"
"05/13/1996","3,250.78","3,217.22","3,251.81","3,217.22","97.37M","1.08%"
"05/10/1996","3,216.14","3,182.14","3,223.77","3,182.14","84.50M","1.07%"
"05/09/1996","3,181.97","3,195.78","3,220.62","3,180.37","96.35M","-0.39%"
"05/08/1996","3,194.42","3,168.16","3,201.50","3,159.20","78.32M","0.83%"
"05/07/1996","3,168.16","3,149.43","3,176.53","3,145.86","65.40M","0.49%"
"05/06/1996","3,152.68","3,145.92","3,152.92","3,118.07","46.02M","0.21%"
"05/03/1996","3,146.00","3,162.51","3,166.94","3,135.47","71.75M","-0.52%"
"05/02/1996","3,162.51","3,187.55","3,217.49","3,153.47","91.67M","-0.77%"
"04/30/1996","3,187.19","3,200.09","3,215.15","3,175.60","101.51M","-0.40%"
"04/29/1996","3,200.09","3,216.96","3,221.68","3,186.99","63.03M","-0.52%"
"04/26/1996","3,216.96","3,244.49","3,264.13","3,211.22","74.68M","-0.68%"
"04/25/1996","3,239.01","3,252.87","3,253.04","3,217.11","78.20M","-0.43%"
"04/24/1996","3,252.87","3,217.72","3,254.91","3,195.04","142.15M","1.09%"
"04/23/1996","3,217.86","3,251.23","3,251.23","3,201.84","85.47M","-1.03%"
"04/22/1996","3,251.23","3,284.48","3,300.05","3,219.76","43.54M","-1.01%"
"04/19/1996","3,284.48","3,274.88","3,330.56","3,254.18","110.25M","0.33%"
"04/18/1996","3,273.52","3,234.62","3,296.81","3,220.03","109.76M","1.20%"
"04/17/1996","3,234.62","3,201.80","3,269.36","3,201.80","174.41M","1.05%"
"04/16/1996","3,200.93","3,204.96","3,208.91","3,174.71","148.97M","-0.12%"
"04/15/1996","3,204.69","3,174.85","3,227.86","3,159.67","81.97M","0.94%"
"04/12/1996","3,174.85","3,044.01","3,176.14","3,044.01","121.49M","4.30%"
"04/11/1996","3,044.01","3,044.61","3,069.48","3,032.73","70.15M","-0.02%"
"04/10/1996","3,044.61","3,009.49","3,068.23","3,008.69","96.40M","1.17%"
"04/09/1996","3,009.49","3,022.04","3,033.49","3,006.35","43.66M","-0.38%"
"04/08/1996","3,020.95","3,090.10","3,090.10","3,019.15","49.20M","-2.12%"
"04/03/1996","3,086.44","3,077.47","3,098.22","3,074.70","64.45M","0.29%"
"04/02/1996","3,077.47","3,113.27","3,117.65","3,074.16","65.21M","-1.15%"
"04/01/1996","3,113.27","3,074.44","3,114.10","3,072.28","60.36M","1.33%"
"03/29/1996","3,072.40","3,080.44","3,086.10","3,065.68","72.66M","-0.26%"
"03/28/1996","3,080.44","3,061.78","3,083.42","3,042.84","99.19M","0.61%"
"03/27/1996","3,061.78","3,094.61","3,096.67","3,033.14","136.03M","-1.06%"
"03/26/1996","3,094.61","3,067.76","3,126.44","3,054.56","143.62M","0.87%"
"03/25/1996","3,068.00","3,046.75","3,068.00","3,010.70","88.18M","0.70%"
"03/22/1996","3,046.75","3,002.19","3,064.31","2,999.27","92.51M","1.41%"
"03/20/1996","3,004.37","3,003.89","3,035.41","2,983.54","136.17M","0.02%"
"03/19/1996","3,003.84","2,878.39","3,003.84","2,878.39","120.05M","4.51%"
"03/18/1996","2,874.32","2,843.92","2,874.48","2,838.61","37.48M","1.06%"
"03/15/1996","2,844.10","2,853.47","2,853.47","2,828.10","45.20M","-0.33%"
"03/14/1996","2,853.52","2,864.93","2,887.46","2,844.88","74.81M","-0.40%"
"03/13/1996","2,864.93","2,819.91","2,876.88","2,819.91","102.31M","1.60%"
"03/12/1996","2,819.91","2,778.39","2,827.86","2,767.10","97.29M","1.51%"
"03/11/1996","2,777.95","2,736.36","2,777.95","2,731.09","64.06M","1.52%"
"03/08/1996","2,736.36","2,825.73","2,825.73","2,733.94","114.32M","-3.19%"
"03/07/1996","2,826.47","2,819.44","2,832.31","2,799.56","75.54M","0.22%"
"03/06/1996","2,820.39","2,856.67","2,856.67","2,812.54","76.80M","-1.27%"
"03/05/1996","2,856.67","2,879.73","2,880.44","2,845.56","65.45M","-0.80%"
"03/04/1996","2,879.73","2,892.40","2,898.96","2,879.73","42.82M","-0.44%"
"03/01/1996","2,892.40","2,833.12","2,893.56","2,833.12","77.92M","2.11%"
"02/29/1996","2,832.54","2,862.18","2,862.18","2,804.81","89.48M","-1.05%"
"02/28/1996","2,862.59","2,939.10","2,953.25","2,861.40","91.69M","-2.60%"
"02/27/1996","2,938.96","2,955.39","2,966.67","2,934.33","86.28M","-0.56%"
"02/26/1996","2,955.39","2,981.38","2,981.38","2,950.40","30.60M","-0.87%"
"02/23/1996","2,981.38","3,003.44","3,013.83","2,970.55","90.98M","0.01%"
"02/22/1996","2,980.97","2,909.31","2,988.61","2,909.31","83.70M","2.52%"
"02/21/1996","2,907.83","2,907.72","2,916.12","2,896.76","65.02M","0.12%"
"02/20/1996","2,904.41","2,975.44","2,975.44","2,892.14","71.36M","-2.39%"
"02/19/1996","2,975.44","2,971.31","2,975.54","2,962.10","9.70M","0.14%"
"02/16/1996","2,971.31","2,944.52","2,971.47","2,944.52","77.28M","0.85%"
"02/15/1996","2,946.37","2,971.25","2,976.07","2,937.64","76.52M","-0.84%"
"02/14/1996","2,971.25","2,920.72","2,984.67","2,914.16","91.75M","1.73%"
"02/13/1996","2,920.72","2,950.53","2,950.53","2,896.97","63.15M","-1.01%"
"02/12/1996","2,950.57","2,985.11","2,985.11","2,910.85","69.44M","-1.16%"
"02/09/1996","2,985.11","3,037.54","3,039.54","2,975.08","116.51M","-1.73%"
"02/08/1996","3,037.54","3,010.83","3,041.43","3,006.61","52.11M","0.89%"
"02/07/1996","3,010.83","3,048.09","3,048.09","3,008.78","61.43M","-1.22%"
"02/06/1996","3,048.09","3,101.92","3,104.91","3,046.56","49.69M","-1.74%"
"02/02/1996","3,101.92","3,078.32","3,113.13","3,072.69","159.19M","0.77%"
"02/01/1996","3,078.21","3,034.33","3,078.21","3,004.69","74.12M","1.44%"
"01/31/1996","3,034.65","3,065.11","3,065.98","3,024.12","75.13M","-0.99%"
"01/30/1996","3,065.11","3,087.99","3,099.12","3,055.07","62.40M","-0.74%"
"01/29/1996","3,087.99","3,079.08","3,110.13","3,078.94","80.33M","0.29%"
"01/26/1996","3,079.08","3,053.18","3,079.08","3,045.06","108.29M","0.85%"
"01/25/1996","3,053.18","3,054.63","3,065.63","3,024.63","71.88M","-0.05%"
"01/24/1996","3,054.63","3,073.97","3,106.51","3,039.17","204.07M","-0.63%"
"01/23/1996","3,073.97","3,094.89","3,106.33","3,064.39","193.31M","-0.44%"
"01/22/1996","3,087.48","3,058.42","3,102.74","3,058.42","124.56M","0.95%"
"01/19/1996","3,058.42","2,989.09","3,069.21","2,985.92","142.58M","2.52%"
"01/18/1996","2,983.31","2,918.96","2,983.31","2,915.74","82.96M","2.20%"
"01/17/1996","2,918.96","2,918.28","2,942.12","2,912.49","85.61M","-0.08%"
"01/16/1996","2,921.25","2,908.24","2,921.95","2,867.80","74.78M","0.45%"
"01/15/1996","2,908.24","2,932.73","2,944.19","2,889.02","52.91M","-0.88%"
"01/12/1996","2,934.13","2,997.61","2,997.61","2,919.83","124.87M","-2.11%"
"01/11/1996","2,997.27","2,979.54","3,010.77","2,979.54","92.29M","0.77%"
"01/10/1996","2,974.25","2,955.24","3,007.37","2,943.24","110.54M","0.57%"
"01/09/1996","2,957.46","3,001.88","3,028.00","2,945.76","86.55M","-1.49%"
"01/08/1996","3,002.10","3,011.05","3,030.54","2,994.92","56.73M","-0.30%"
"01/05/1996","3,011.05","2,993.57","3,011.05","2,962.33","121.14M","0.28%"
"01/04/1996","3,002.63","3,004.12","3,018.18","2,964.96","97.91M","-0.07%"
"01/03/1996","3,004.78","2,929.43","3,040.45","2,929.43","158.35M","2.57%"
"01/02/1996","2,929.43","2,777.47","2,929.43","2,776.64","85.13M","5.43%"
"12/29/1995","2,778.47","2,790.76","2,790.93","2,747.28","47.69M","-0.44%"
"12/28/1995","2,790.76","2,812.56","2,812.62","2,779.46","65.22M","-0.78%"
"12/27/1995","2,812.56","2,825.24","2,837.57","2,806.63","60.83M","-0.45%"
"12/26/1995","2,825.24","2,826.67","2,830.04","2,814.38","74.10M","-0.05%"
"12/22/1995","2,826.67","2,834.43","2,838.24","2,807.52","77.64M","-0.27%"
"12/21/1995","2,834.39","2,747.37","2,834.39","2,736.00","78.80M","3.20%"
"12/20/1995","2,746.49","2,756.35","2,800.19","2,739.72","111.04M","-0.04%"
"12/19/1995","2,747.46","2,655.83","2,747.46","2,652.29","120.60M","3.42%"
"12/18/1995","2,656.60","2,675.91","2,681.59","2,644.67","95.72M","-0.71%"
"12/15/1995","2,675.69","2,575.44","2,675.69","2,569.20","77.53M","3.89%"
"12/14/1995","2,575.44","2,585.76","2,590.36","2,561.43","51.21M","-0.41%"
"12/13/1995","2,586.11","2,607.62","2,608.37","2,583.71","52.59M","-0.83%"
"12/11/1995","2,607.84","2,655.39","2,655.49","2,607.84","28.69M","-1.79%"
"12/08/1995","2,655.39","2,667.26","2,687.89","2,651.77","43.17M","-0.44%"
"12/07/1995","2,667.20","2,680.87","2,680.87","2,651.42","38.39M","-0.51%"
"12/06/1995","2,680.87","2,666.76","2,701.85","2,656.68","59.96M","0.53%"
"12/05/1995","2,666.76","2,687.67","2,693.84","2,659.09","56.89M","-0.85%"
"12/04/1995","2,689.58","2,703.42","2,723.67","2,687.44","40.02M","-0.51%"
"12/01/1995","2,703.42","2,687.56","2,731.22","2,674.72","77.48M","0.54%"
"11/30/1995","2,689.00","2,710.83","2,728.90","2,675.53","98.79M","-1.30%"
"11/29/1995","2,724.50","2,618.29","2,728.63","2,616.59","158.79M","4.17%"
"11/28/1995","2,615.46","2,554.78","2,615.46","2,542.54","79.87M","2.38%"
"11/27/1995","2,554.78","2,575.99","2,587.31","2,550.61","44.15M","-0.82%"
"11/24/1995","2,575.99","2,570.59","2,602.34","2,552.16","86.12M","0.21%"
"11/23/1995","2,570.55","2,534.69","2,576.86","2,516.82","54.28M","1.41%"
"11/22/1995","2,534.69","2,448.47","2,564.43","2,448.47","147.10M","3.52%"
"11/21/1995","2,448.43","2,349.46","2,450.24","2,342.84","94.62M","4.21%"
"11/17/1995","2,349.46","2,259.69","2,351.69","2,255.84","75.88M","3.84%"
"11/16/1995","2,262.48","2,260.18","2,305.24","2,246.37","100.81M","0.10%"
"11/15/1995","2,260.18","2,241.36","2,260.51","2,241.12","39.62M","0.83%"
"11/14/1995","2,241.53","2,254.07","2,267.10","2,241.39","52.56M","-0.56%"
"11/13/1995","2,254.07","2,310.10","2,310.10","2,251.53","34.48M","-2.43%"
"11/10/1995","2,310.10","2,311.27","2,327.53","2,302.29","63.34M","-0.04%"
"11/09/1995","2,311.09","2,232.41","2,324.16","2,232.41","85.35M","3.43%"
"11/08/1995","2,234.47","2,250.11","2,251.13","2,210.03","47.46M","-0.95%"
"11/07/1995","2,256.00","2,275.30","2,275.30","2,252.33","39.97M","-0.85%"
"11/06/1995","2,275.30","2,310.78","2,311.28","2,272.18","27.62M","-1.50%"
"11/03/1995","2,310.04","2,306.04","2,313.36","2,289.73","31.41M","0.18%"
"11/01/1995","2,305.92","2,302.01","2,309.09","2,265.49","59.17M","0.17%"
"10/31/1995","2,302.01","2,348.64","2,358.00","2,295.14","48.71M","-1.99%"
"10/30/1995","2,348.64","2,245.92","2,354.63","2,245.92","73.22M","4.57%"
"10/27/1995","2,245.92","2,186.21","2,248.49","2,165.13","61.52M","2.69%"
"10/26/1995","2,187.18","2,205.92","2,215.79","2,120.42","70.83M","-0.85%"
"10/25/1995","2,206.04","2,293.95","2,305.56","2,192.84","55.83M","-3.81%"
"10/24/1995","2,293.43","2,285.40","2,298.76","2,283.76","35.96M","0.35%"
"10/23/1995","2,285.40","2,327.49","2,327.65","2,281.06","38.09M","-1.89%"
"10/20/1995","2,329.42","2,351.57","2,358.93","2,324.00","26.17M","-0.94%"
"10/19/1995","2,351.57","2,332.44","2,362.30","2,332.44","53.06M","0.82%"
"10/18/1995","2,332.44","2,305.19","2,339.26","2,287.48","52.13M","1.18%"
"10/17/1995","2,305.19","2,325.34","2,330.98","2,285.29","46.27M","-0.86%"
"10/16/1995","2,325.29","2,310.60","2,349.30","2,305.64","27.77M","0.64%"
"10/13/1995","2,310.60","2,335.83","2,338.24","2,280.29","33.34M","-1.07%"
"10/12/1995","2,335.49","2,362.34","2,395.16","2,324.90","67.73M","-0.77%"
"10/11/1995","2,353.68","2,337.78","2,367.84","2,337.78","50.68M","0.68%"
"10/10/1995","2,337.78","2,315.81","2,340.31","2,265.80","77.33M","0.91%"
"10/09/1995","2,316.77","2,409.19","2,409.19","2,316.77","55.89M","-3.84%"
"10/06/1995","2,409.19","2,347.65","2,410.46","2,347.65","91.33M","2.62%"
"10/05/1995","2,347.65","2,267.13","2,355.63","2,261.13","123.18M","3.55%"
"10/04/1995","2,267.13","2,277.08","2,277.08","2,228.62","83.95M","-0.44%"
"10/03/1995","2,277.08","2,291.94","2,292.50","2,213.83","109.02M","-0.65%"
"10/02/1995","2,291.96","2,392.26","2,392.26","2,263.47","51.49M","-4.19%"
"09/29/1995","2,392.20","2,381.49","2,405.88","2,376.84","88.13M","0.45%"
"09/28/1995","2,381.49","2,342.63","2,381.90","2,313.67","115.68M","1.64%"
"09/27/1995","2,343.06","2,412.01","2,412.01","2,300.03","135.19M","-2.86%"
"09/26/1995","2,412.01","2,455.94","2,457.25","2,401.40","96.22M","-1.89%"
"09/25/1995","2,458.59","2,514.90","2,514.90","2,452.15","58.98M","-2.24%"
"09/22/1995","2,514.90","2,556.98","2,556.98","2,502.35","65.79M","-1.65%"
"09/21/1995","2,557.10","2,555.68","2,558.04","2,541.11","49.83M","0.06%"
"09/20/1995","2,555.68","2,561.08","2,569.26","2,545.71","72.29M","-0.21%"
"09/19/1995","2,561.08","2,541.92","2,563.76","2,541.44","64.25M","0.75%"
"09/18/1995","2,541.92","2,566.07","2,566.07","2,535.67","45.26M","-0.94%"
"09/15/1995","2,566.07","2,583.18","2,583.18","2,564.21","38.18M","-0.66%"
"09/14/1995","2,583.18","2,578.76","2,586.92","2,577.56","47.81M","0.17%"
"09/13/1995","2,578.76","2,584.70","2,584.70","2,563.51","59.02M","-0.32%"
"09/12/1995","2,587.07","2,603.80","2,604.80","2,571.28","63.05M","-0.64%"
"09/11/1995","2,603.85","2,622.21","2,629.14","2,602.45","67.72M","-0.70%"
"09/08/1995","2,622.21","2,610.58","2,624.98","2,610.58","66.85M","0.45%"
"09/07/1995","2,610.58","2,601.09","2,631.33","2,601.09","92.19M","0.36%"
"09/06/1995","2,601.09","2,598.25","2,601.09","2,571.58","67.61M","0.11%"
"09/05/1995","2,598.25","2,590.04","2,608.54","2,583.57","119.64M","0.32%"
"09/04/1995","2,590.04","2,516.99","2,590.49","2,516.83","57.96M","2.90%"
"08/31/1995","2,516.99","2,480.09","2,516.99","2,476.42","63.16M","1.49%"
"08/30/1995","2,480.09","2,489.29","2,489.62","2,475.19","55.75M","-0.37%"
"08/29/1995","2,489.29","2,493.46","2,497.07","2,476.96","60.46M","-0.17%"
"08/28/1995","2,493.51","2,462.91","2,493.51","2,462.91","36.90M","1.24%"
"08/25/1995","2,462.91","2,447.04","2,462.98","2,447.04","51.97M","0.65%"
"08/24/1995","2,447.04","2,443.24","2,451.12","2,421.77","106.31M","0.16%"
"08/23/1995","2,443.24","2,489.51","2,511.18","2,438.36","94.81M","-1.86%"
"08/22/1995","2,489.55","2,485.10","2,489.60","2,480.80","59.67M","0.18%"
"08/21/1995","2,485.10","2,486.95","2,497.67","2,482.24","96.43M","-0.07%"
"08/18/1995","2,486.95","2,485.42","2,491.96","2,474.30","129.56M","0.06%"
"08/17/1995","2,485.42","2,502.63","2,502.63","2,474.72","159.22M","-0.69%"
"08/16/1995","2,502.63","2,522.64","2,522.64","2,486.96","128.24M","-0.79%"
"08/15/1995","2,522.64","2,521.82","2,527.99","2,509.69","84.02M","0.03%"
"08/14/1995","2,521.82","2,532.65","2,532.65","2,504.30","57.56M","-0.43%"
"08/11/1995","2,532.65","2,570.45","2,572.10","2,524.06","50.00M","-1.47%"
"08/10/1995","2,570.52","2,550.66","2,583.37","2,550.35","99.76M","0.78%"
"08/09/1995","2,550.66","2,538.31","2,563.32","2,527.02","74.86M","0.49%"
"08/08/1995","2,538.31","2,565.40","2,565.78","2,530.57","67.11M","-1.06%"
"08/07/1995","2,565.40","2,541.46","2,588.11","2,541.46","117.35M","0.94%"
"08/04/1995","2,541.46","2,500.49","2,549.00","2,500.49","105.85M","1.64%"
"08/03/1995","2,500.49","2,440.36","2,500.82","2,428.42","198.66M","2.36%"
"08/02/1995","2,442.77","2,379.49","2,469.24","2,379.49","87.39M","2.66%"
"08/01/1995","2,379.49","2,375.17","2,382.11","2,354.58","55.65M","0.18%"
"07/31/1995","2,375.17","2,404.84","2,412.66","2,367.67","24.99M","-1.23%"
"07/28/1995","2,404.84","2,398.78","2,413.02","2,398.16","47.18M","0.25%"
"07/27/1995","2,398.78","2,379.21","2,412.52","2,360.41","56.07M","0.82%"
"07/26/1995","2,379.21","2,455.31","2,456.68","2,378.62","59.75M","-3.10%"
"07/25/1995","2,455.31","2,485.30","2,487.32","2,451.57","38.03M","-1.21%"
"07/24/1995","2,485.30","2,470.14","2,506.66","2,470.14","35.64M","0.61%"
"07/21/1995","2,470.14","2,461.64","2,511.14","2,461.64","62.32M","0.35%"
"07/20/1995","2,461.64","2,436.49","2,461.64","2,401.33","56.79M","1.03%"
"07/19/1995","2,436.49","2,479.62","2,479.62","2,369.67","89.81M","-1.74%"
"07/18/1995","2,479.62","2,516.69","2,516.69","2,437.20","59.57M","-1.47%"
"07/17/1995","2,516.69","2,531.49","2,558.39","2,515.91","42.31M","-0.58%"
"07/14/1995","2,531.49","2,574.79","2,592.40","2,529.13","72.99M","-1.68%"
"07/13/1995","2,574.79","2,526.04","2,591.55","2,526.04","111.29M","1.93%"
"07/12/1995","2,526.04","2,503.01","2,527.51","2,477.47","101.95M","0.92%"
"07/11/1995","2,503.01","2,554.26","2,554.26","2,472.43","113.17M","-2.01%"
"07/10/1995","2,554.26","2,457.18","2,554.26","2,457.18","97.98M","3.95%"
"07/07/1995","2,457.18","2,402.97","2,467.33","2,389.26","115.92M","2.26%"
"07/06/1995","2,402.97","2,306.30","2,403.81","2,306.30","156.50M","4.19%"
"07/05/1995","2,306.30","2,184.46","2,306.31","2,184.46","96.30M","5.58%"
"07/04/1995","2,184.46","2,194.43","2,194.62","2,176.87","18.21M","-0.45%"
"07/03/1995","2,194.43","2,196.08","2,200.07","2,186.58","29.91M","-0.08%"
"06/30/1995","2,196.08","2,187.22","2,199.33","2,183.61","49.91M","0.57%"
"06/29/1995","2,183.53","2,173.68","2,205.66","2,167.02","77.34M","0.45%"
"06/28/1995","2,173.68","2,113.14","2,173.68","2,113.14","62.65M","2.89%"
"06/27/1995","2,112.70","2,086.34","2,123.46","2,086.19","70.89M","1.26%"
"06/26/1995","2,086.47","2,053.17","2,088.56","2,051.02","33.14M","1.62%"
"06/23/1995","2,053.17","2,047.67","2,074.33","2,046.88","61.01M","0.27%"
"06/22/1995","2,047.67","2,018.60","2,057.39","2,018.60","64.15M","1.44%"
"06/21/1995","2,018.60","2,002.25","2,018.60","1,986.71","33.37M","0.82%"
"06/20/1995","2,002.25","2,022.43","2,029.98","2,001.92","34.73M","-1.00%"
"06/19/1995","2,022.43","2,041.89","2,047.51","2,018.16","33.30M","-0.95%"
"06/16/1995","2,041.89","1,996.16","2,041.89","1,994.82","58.37M","2.29%"
"06/15/1995","1,996.16","1,985.86","2,000.75","1,984.56","40.31M","0.52%"
"06/14/1995","1,985.86","1,983.42","1,985.86","1,967.18","26.62M","0.11%"
"06/13/1995","1,983.77","1,975.71","2,003.79","1,975.71","46.10M","0.41%"
"06/12/1995","1,975.71","1,958.82","1,975.71","1,958.82","38.19M","0.86%"
"06/09/1995","1,958.82","1,980.33","1,980.33","1,954.79","39.28M","-1.06%"
"06/08/1995","1,979.73","1,989.80","1,992.87","1,979.05","37.95M","-0.51%"
"06/07/1995","1,989.80","2,001.01","2,006.60","1,986.41","28.34M","-0.56%"
"06/06/1995","2,001.01","2,023.89","2,023.89","1,995.94","37.06M","-1.13%"
"06/05/1995","2,023.89","2,033.37","2,037.47","2,023.89","15.41M","-0.47%"
"06/02/1995","2,033.37","2,011.80","2,049.11","2,010.53","70.50M","1.07%"
"06/01/1995","2,011.80","1,945.13","2,012.57","1,937.87","37.75M","3.43%"
"05/31/1995","1,945.13","1,938.54","1,953.98","1,922.79","57.85M","0.33%"
"05/30/1995","1,938.72","1,969.69","1,973.45","1,928.98","41.62M","-1.57%"
"05/29/1995","1,969.69","1,959.50","1,972.70","1,959.50","7.98M","0.52%"
"05/26/1995","1,959.50","2,000.11","2,000.11","1,940.62","60.51M","-2.03%"
"05/25/1995","2,000.11","2,044.83","2,044.83","1,990.37","86.94M","-2.19%"
"05/24/1995","2,044.83","2,096.90","2,098.62","2,038.71","63.23M","-2.48%"
"05/23/1995","2,096.90","2,090.88","2,116.35","2,080.19","76.49M","0.29%"
"05/22/1995","2,090.88","2,012.26","2,090.93","2,012.26","55.01M","3.91%"
"05/19/1995","2,012.26","2,014.76","2,014.76","1,974.04","52.75M","-0.12%"
"05/18/1995","2,014.76","2,064.75","2,065.63","2,007.76","78.78M","-2.42%"
"05/17/1995","2,064.75","2,071.22","2,089.26","2,063.80","77.31M","-0.31%"
"05/16/1995","2,071.25","2,048.20","2,083.00","2,048.02","83.95M","1.13%"
"05/15/1995","2,048.20","2,027.64","2,048.20","2,027.64","37.08M","1.05%"
"05/12/1995","2,026.84","2,008.05","2,028.01","2,004.79","43.77M","1.02%"
"05/11/1995","2,006.47","2,024.39","2,024.39","2,000.65","50.86M","-0.89%"
"05/10/1995","2,024.39","2,043.10","2,053.43","2,021.71","65.36M","-0.92%"
"05/09/1995","2,043.10","2,011.43","2,043.24","2,011.43","76.51M","1.57%"
"05/08/1995","2,011.43","2,005.80","2,029.31","1,998.17","61.63M","0.19%"
"05/04/1995","2,007.57","2,019.57","2,024.59","2,004.37","55.55M","-0.59%"
"05/03/1995","2,019.57","1,984.96","2,039.67","1,984.96","76.68M","1.74%"
"05/02/1995","1,984.96","1,960.54","1,985.69","1,947.36","43.63M","1.25%"
"04/28/1995","1,960.54","1,985.63","1,985.63","1,956.30","42.96M","-1.26%"
"04/27/1995","1,985.63","2,006.98","2,024.58","1,971.01","87.58M","-1.06%"
"04/26/1995","2,006.98","2,001.15","2,034.30","2,000.82","100.69M","0.29%"
"04/25/1995","2,001.15","2,017.20","2,055.19","1,992.31","142.31M","-0.80%"
"04/24/1995","2,017.20","1,919.42","2,017.20","1,919.42","110.28M","5.09%"
"04/21/1995","1,919.42","1,830.52","1,921.18","1,830.52","99.45M","4.86%"
